legacy_id,legacy_base_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
"267","205","Bioline Eye Care 50ml","A reliable grooming product for cats (50ml) keeps pets clean and fresh.","2.800","cat","grooming",,"ml","50",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/267.jpeg","4.1","false","Grooming","758"
"268","205","Bioline Ear Care 50ml","A premium hygiene solution for cats (50ml) keeps pets clean and fresh.","2.800","cat","grooming",,"ml","50",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/268.jpeg","4.2","false","Grooming","54"
"269","205","Bioline TearStain Remover 50ml","A gentle grooming product for cats (50ml) keeps pets clean and fresh.","2.800","cat","grooming",,"ml","50",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/269.jpeg","3.5","false","Grooming","170"
"270","205","Bioline Ear Mite 30ml","A reliable hygiene solution for cats (30ml) supports coat and skin care.","3.000","cat","grooming",,"ml","30",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/270.jpeg","4.4","false","Grooming","162"
"271","205","Bioline Flea & Tick Spray 175ml","A reliable grooming product for cats (175ml) supports coat and skin care.","3.000","cat","grooming",,"ml","175",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/271.jpeg","3.6","false","Grooming","807"
"272","272","Alpharabhi Iverbird 100ml","A premium hygiene solution for cats (100ml) supports coat and skin care.","2.500","cat","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/272.jpeg","4.5","false","Grooming","720"
"273","205","Bioline Keep Off Spray 175ml","A gentle grooming product for cats (175ml) supports coat and skin care.","3.500","cat","grooming",,"ml","175",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/273.jpeg","4.0","false","Grooming","423"
"274","205","Bioline Paw Care Spray 50ml","A reliable grooming product for cats (50ml) supports coat and skin care.","2.500","cat","grooming",,"ml","50",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/274.jpeg","4.2","false","Grooming","291"
"275","205","Bioline Pet Roller","A reliable hygiene solution for cats keeps pets clean and fresh.","2.500","cat","grooming",,"piece",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/275.jpeg","4.6","false","Grooming","397"
"276","276","14455-3","An essential accessory designed for cats easy to use and maintain.","4.500","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/276.jpeg","3.8","false","Carry Cage","2"
"277","276","14455-4","A practical daily-use item for cats ideal for everyday needs.","4.500","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/277.jpeg","3.9","false","Carry Cage","752"
"278","276","13481-19","A convenient accessory designed for cats ideal for everyday needs.","4.500","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/278.png","4.3","false","Carry Cage","690"
"279","279","MY-4","An essential accessory designed for cats easy to use and maintain.","5.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/279.png","4.8","false","Carry Cage","783"
"280","276","1001","A practical daily-use item for cats ideal for everyday needs.","5.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/280.jpeg","4.6","false","Carry Cage","337"
"281","281","BH - 3","A convenient daily-use item for cats ideal for everyday needs.","7.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/281.jpeg","4.0","false","Carry Cage","705"
"282","281","BH - 3 Open","A convenient daily-use item for cats ideal for everyday needs.","8.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/282.jpeg","4.5","false","Carry Cage","528"
"283","281","BH - 4","A convenient accessory designed for cats easy to use and maintain.","10.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/283.jpeg","3.8","false","Carry Cage","376"
"284","281","BH - 4 Open","A convenient daily-use item for cats easy to use and maintain.","11.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/284.jpeg","4.9","false","Carry Cage","275"
"285","285","Linus 80494","A convenient accessory designed for cats ideal for everyday needs.","10.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/285.jpeg","4.1","false","Carry Cage","126"
"286","286","HKX - 003","An essential accessory designed for cats ideal for everyday needs.","20.000","cat","accessories",,,,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/286.jpeg","4.2","false","Carry Cage","243"
"287","287","Creamy Stick Chicken Salmon 14g","A balanced meal designed for dogs with chicken (14g) supports daily nutrition.","0.200","dog","food",,"g","14","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/287.png","4.3","false","Food","191"
"288","287","Creamy Stick Chicken 14g","A balanced nutrition made for dogs with chicken (14g) ideal for everyday feeding.","0.200","dog","food",,"g","14","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/288.png","3.9","false","Food","675"
"289","287","Creamy Stick Duck 14g","A high-quality food formulated for dogs with duck (14g) ideal for everyday feeding.","0.200","dog","food",,"g","14","duck",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/289.png","4.2","false","Food","208"
"290","1","Bestpet Chicken 400g","A high-quality food formulated for dogs with chicken (400g) helps maintain overall health.","0.500","dog","food",,"g","400","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/290.jpeg","3.8","false","Food","58"
"291","1","Bestpet Salmon 400g","A wholesome food formulated for dogs with salmon (400g) supports daily nutrition.","0.500","dog","food",,"g","400","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/291.jpeg","4.0","false","Food","295"
"292","1","Bestpet Beef 400g","A high-quality food formulated for dogs with beef (400g) helps maintain overall health.","0.500","dog","food",,"g","400","beef",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/292.jpeg","4.4","false","Food","498"
"293","48","Classic Puppy 10Kg","A nutritious nutrition made for puppies (10kg) supports daily nutrition.","9.000","dog","food","puppy","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/293.jpeg","4.7","false","Food","561"
"294","48","Classic Duo Krok 10Kg","A nutritious food formulated for dogs (10kg) supports daily nutrition.","8.500","dog","food",,"kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/294.png","4.5","false","Food","699"
"295","48","Classic Adult Lamb & Rice 20kg","A wholesome nutrition made for adult pets with lamb (20kg) helps maintain overall health.","16.000","dog","food","adult","kg","20","lamb",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/295.png","4.2","false","Food","313"
"296","24","Happy Life 20kg","A balanced meal designed for dogs (20kg) supports daily nutrition.","17.000","dog","food",,"kg","20",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/296.png","4.9","false","Food","141"
"297","54","Reflex Lamb & Rice & Vegetable 15kg","A high-quality meal designed for dogs with lamb (15kg) ideal for everyday feeding.","14.000","dog","food",,"kg","15","lamb",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/297.jpeg","3.7","false","Food","628"
"298","24","Happy Dog Maxi Adult 4kg","A wholesome nutrition made for adult pets (4kg) supports daily nutrition.","12.000","dog","food","adult","kg","4",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/298.png","4.5","false","Food","692"
"299","24","Happy Dog Mini Adult Salmon & Rice 4kg","A high-quality food formulated for adult pets with salmon (4kg) supports daily nutrition.","12.000","dog","food","adult","kg","4","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/299.jpeg","4.0","false","Food","232"
"300","24","Happy Dog Mini Puppy 10kg","A balanced nutrition made for puppies (10kg) helps maintain overall health.","26.000","dog","food","puppy","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/300.jpeg","4.2","false","Food","373"
"301","24","Happy Dog Puppy 15kg","A nutritious nutrition made for puppies (15kg) ideal for everyday feeding.","26.000","dog","food","puppy","kg","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/301.jpeg","3.9","false","Food","327"
"302","24","Happy Dog Adult Lamb & Rice 15kg","A balanced nutrition made for adult pets with lamb (15kg) helps maintain overall health.","25.000","dog","food","adult","kg","15","lamb",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/302.jpeg","3.9","false","Food","604"
"303","24","Happy Dog Adult Beef & Rice 15kg","A nutritious food formulated for adult pets with beef (15kg) supports daily nutrition.","25.000","dog","food","adult","kg","15","beef",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/303.jpeg","3.5","false","Food","458"
"304","107","Royal Canin Adult Shih Tzu 85g","A high-quality nutrition made for adult pets (85g) supports daily nutrition.","0.800","dog","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/304.png","4.1","false","Food","150"
"305","107","Royal Canin Maxi Puppy 140g","A wholesome meal designed for puppies (140g) helps maintain overall health.","1.000","dog","food","puppy","g","140",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/305.jpeg","3.8","false","Food","173"
"306","107","Royal Canin Maxi Adult 140g","A balanced meal designed for adult pets (140g) ideal for everyday feeding.","1.000","dog","food","adult","g","140",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/306.jpeg","3.8","false","Food","494"
"307","107","Royal Canin Medium Adult 140g","A wholesome nutrition made for adult pets (140g) supports daily nutrition.","1.000","dog","food","adult","g","140",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/307.png","3.7","false","Food","755"
"308","107","Royal Canin Adult Shih Tzu 1.5kg","A high-quality meal designed for adult pets (1.5kg) helps maintain overall health.","12.500","dog","food","adult","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/308.jpeg","4.6","false","Food","633"
"309","107","Royal Canin Maxi Adult 10kg","A wholesome nutrition made for adult pets (10kg) helps maintain overall health.","27.000","dog","food","adult","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/309.png","3.7","false","Food","399"
"310","107","Royal Canin Maxi Adult 15kg","A nutritious meal designed for adult pets (15kg) ideal for everyday feeding.","35.000","dog","food","adult","kg","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/310.png","3.8","false","Food","712"
"311","107","Royal Canin Maxi Starter 15kg","A nutritious food formulated for puppies (15kg) supports daily nutrition.","38.000","dog","food","puppy","kg","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/311.jpeg","4.4","false","Food","496"
"312","205","Bioline Salmon Oil 250ml","A balanced nutrition made for dogs with salmon (250ml) ideal for everyday feeding.","4.500","dog","food",,"ml","250","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/312.jpeg","4.3","false","Food","525"
"313","206","Beapher Salmon Oil 430ml","A wholesome food formulated for dogs with salmon (430ml) ideal for everyday feeding.","7.000","dog","food",,"ml","430","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/313.jpeg","3.8","false","Food","614"
"314","205","Bioline Pet Milk 220ml","A wholesome meal designed for dogs with milk (220ml) supports daily nutrition.","2.000","dog","food",,"ml","220","milk",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/314.png","4.4","false","Pet Milk","401"
"315","205","Bioline Goat Milk 200g","A nutritious nutrition made for dogs with milk (200g) ideal for everyday feeding.","6.500","dog","food",,"g","200","milk",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/315.jpeg","3.6","false","Pet Milk","392"
